Catégorie,Sous-Catégorie,Fournisseur,MOQ,Pays/Usine,Temps d'échantillon,Temps de production,Certifications,Marques,Contact,Lien (Website)
Electromenager 🔌,Rasoir electrique,"Wenzhou Defu Electric Appliance Co.,Ltd",50,CHINE,20,Variable selon quantite,ROHS,,+86 13957765240,https://offer.alibaba.com/cps/hf80dm0k?bm=cps&src=saf
Electromenager 🔌,Rasoir electrique,Wenzhou Pritech Industrial Co. Ltd,500,CHINE,20,Variable selon quantite,"ISO 9001, CE",,+86 57788158997,https://offer.alibaba.com/cps/ss8ogc76?bm=cps&src=saf
Electromenager 🔌,Rasoir electrique,Zhejiang Yongkang MRY Industry&Trade Co. Ltd,500,CHINE,20,Variable selon quantite,"ISO 9001, CE",,+86 13586963208,https://offer.alibaba.com/cps/mmg67euk?bm=cps&src=saf
Hygiene et cosmetique 🧼,Bucco-dentaires,"Yangzhou Dexing Import And Export Co., Ltd",5000,CHINE,20,Variable selon quantite,"ISO 9001, CE",,+86 18652759299,https://offer.alibaba.com/cps/dgu6c2re?bm=cps&src=saf
Hygiene et cosmetique 🧼,Bucco-dentaires,"Wenzhou Charmhome Electronic Technology Co., Ltd",100,CHINE,20,Variable selon quantite,CE,,+86 13353386358,https://offer.alibaba.com/cps/rfb7251h?bm=cps&src=saf
Hygiene et cosmetique 🧼,Bucco-dentaires,"Hebei Meixu Trade Co., Lt",1000,CHINE,20,Variable selon quantite,CE,,+86 18803112007,https://offer.alibaba.com/cps/bb9ldg0s?bm=cps&src=saf
Hygiene et cosmetique 🧼,Bucco-dentaires,"Yangzhou Liyang Enterprise Co.,Ltd",1000,CHINE,20,Variable selon quantite,,,+86 51487984185,https://offer.alibaba.com/cps/bgoll7du?bm=cps&src=saf
Hygiene et cosmetique 🧼,Bucco-dentaires,Guangzhou Honghui Daily Technology Company Limited,5000,CHINE,20,Variable selon quantite,ISO 9001,,+86 13711716612,https://offer.alibaba.com/cps/tg8rl51k?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour cheveux,"Xuchang Capelli Hair Products Co., Ltd",1,CHINE,20,Variable selon quantite,CE,,+86 16638556118,https://offer.alibaba.com/cps/vmmnn4ev?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour cheveux,"Qingdao Haohao Hair Products Co., Ltd",1,CHINE,20,Variable selon quantite,CE,,+86 15966805753,https://offer.alibaba.com/cps/gbottp6r?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour cheveux,"Guangzhou Yuntesi Hairdressing Products Co., Ltd",150,CHINE,20,Variable selon quantite,CE,,+86 13316011966,https://offer.alibaba.com/cps/f06n4199?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour cheveux,"Yiwu Zhichao Cosmetic Tools Co., Ltd",100,CHINE,20,Variable selon quantite,,LIZ PROFESSIONAL,+86 13735752912,https://offer.alibaba.com/cps/33dav9kk?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour cheveux,"Ningbo Mauri International Trading Co., Ltd",100,CHINE,20,Variable selon quantite,,,+86 18867871177,https://offer.alibaba.com/cps/5m2hqpde?bm=cps&src=saf
Hygiene et cosmetique 🧼,Parfums et deodorants,"Guangzhou Zuofun Cosmetics Co., Ltd",500,CHINE,20,Variable selon quantite,"ISO 9001, HALAL",,+86 13433969641,https://offer.alibaba.com/cps/85cj9h00?bm=cps&src=saf
Hygiene et cosmetique 🧼,Parfums et deodorants,"Zhejiang Meizhiyuan Cosmetics Co., Ltd",500,CHINE,20,Variable selon quantite,,"MUSTANG, ADIDAS",+86 18688624682,https://offer.alibaba.com/cps/oov8c50g?bm=cps&src=saf
Hygiene et cosmetique 🧼,Parfums et deodorants,"Aboland Perfume Design Co., Ltd",1000,CHINE,20,Variable selon quantite,ROHS,,+86 15627237052,https://offer.alibaba.com/cps/hde4t0k3?bm=cps&src=saf
Hygiene et cosmetique 🧼,Parfums et deodorants,"Shijiazhuang Chunbai Plastic Co., Ltd",1000,CHINE,20,Variable selon quantite,CE,,+86 13363852333,https://offer.alibaba.com/cps/43a9fe1h?bm=cps&src=saf
Hygiene et cosmetique 🧼,Parfums et deodorants,"Henan Leimengxi Cosmetics Co., Ltd",500,CHINE,20,Variable selon quantite,CE,,86 15639758919,https://offer.alibaba.com/cps/lhk5ocgs?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour ongles,"Lianyungang Chuangcheng Plastic Technology Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 13645122407,https://offer.alibaba.com/cps/0a0fn933?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour ongles,"Suzhou Betif Cosmetics Technology Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 15200746168,https://offer.alibaba.com/cps/v2v4sq4v?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour ongles,"Dalian Nailway Arts Co., Ltd",50,CHINE,20,Variable selon quantite,ROHS,,+86 18640918653,https://offer.alibaba.com/cps/4vjuevtd?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour ongles,"Dongguan Shinywin Cosmetic Technology Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 13392391324,https://offer.alibaba.com/cps/qhjuvdh3?bm=cps&src=saf
Hygiene et cosmetique 🧼,Produits pour ongles,"Yiwu Shanghao Crafts Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 57986778300,https://offer.alibaba.com/cps/ihacbmqp?bm=cps&src=saf
Hygiene et cosmetique 🧼,Maquillage et outils,"Wuhan Bebevisa Biotech Co., Ltd",100,CHINE,20,Variable selon quantite,ISO 9001,,+86 18971250218,https://offer.alibaba.com/cps/n8eq108b?bm=cps&src=saf
Hygiene et cosmetique 🧼,Maquillage et outils,"Baoding Belleza Commercial Co., Ltd",500,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13070509051,https://offer.alibaba.com/cps/j51p97sd?bm=cps&src=saf
Hygiene et cosmetique 🧼,Maquillage et outils,"Foshan Jieruimei Makeup Co., Ltd",100,CHINE,20,Variable selon quantite,,"SEPHORA, L'OREAL",+86 18125720060,https://offer.alibaba.com/cps/ojm01tsj?bm=cps&src=saf
Hygiene et cosmetique 🧼,Maquillage et outils,"Yiwu Aoqi Cosmetic Co., Ltd",100,CHINE,20,Variable selon quantite,ROHS,,+86 15958928090,https://offer.alibaba.com/cps/rrq7c7on?bm=cps&src=saf
Hygiene et cosmetique 🧼,Maquillage et outils,"Already Di Ielts Cosmetic Appliance Co., Ltd",100,CHINE,20,Variable selon quantite,"ISO 9001, ROHS, CE",,+86 15238060321,https://offer.alibaba.com/cps/mmd6lklt?bm=cps&src=saf
Hygiene et cosmetique 🧼,Soins pour la peau,"Guangzhou Chingo Cosmetic Co., Ltd",500,CHINE,20,Variable selon quantite,"ROHS, CE, HALAL","BASF, LUBRIZOL",+86 13510069096,https://offer.alibaba.com/cps/257puipj?bm=cps&src=saf
Hygiene et cosmetique 🧼,Soins pour la peau,"Guangzhou Yilong Cosmetics Co., Ltd",500,CHINE,20,Variable selon quantite,HALAL,,+86 2022073753,https://offer.alibaba.com/cps/m1pl1mea?bm=cps&src=saf
Hygiene et cosmetique 🧼,Soins pour la peau,"Guangzhou Haishi Biological Technology Co., Ltd",500,CHINE,20,Variable selon quantite,"ROHS, CE, HALAL",,+86 13326683584,https://offer.alibaba.com/cps/vi1gdfs4?bm=cps&src=saf
Hygiene et cosmetique 🧼,Soins pour la peau,Shenzhen Idea Light Limited,50,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13826590593,https://offer.alibaba.com/cps/fm89mc4h?bm=cps&src=saf
Mobilier 🛋️,Mobilier d'exterieur,"uangxi Shangzhifan Furniture Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 13866115645,https://offer.alibaba.com/cps/gv3ja2bb?bm=cps&src=saf
Mobilier 🛋️,Mobilier d'exterieur,"Guangzhou Juecheng Outdoor Furniture Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 15918457110,https://offer.alibaba.com/cps/gptnkvle?bm=cps&src=saf
Mobilier 🛋️,Mobilier d'exterieur,"Foshan Ocean Furniture Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 18928543907,https://offer.alibaba.com/cps/2pgo5q1d?bm=cps&src=saf
Mobilier 🛋️,Mobilier d'exterieur,"Foshan Ruita Houseware Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 15918052340,https://offer.alibaba.com/cps/n2ruhjnt?bm=cps&src=saf
Mobilier 🛋️,Mobilier d'exterieur,"Foshan Livemate Appliance Co., Ltd",50,CHINE,20,Variable selon quantite,"CE, ROHS",,+86 18025998314,https://offer.alibaba.com/cps/ng7jfvks?bm=cps&src=saf
Mobilier 🛋️,Canapes,"Ganzhou Newsen Household Co., Ltd",5,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13097161397,https://offer.alibaba.com/cps/3cspcs1h?bm=cps&src=saf
Mobilier 🛋️,Canapes,"Foshan Enest Furniture Co., Ltd",10,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13059181502,https://offer.alibaba.com/cps/l7tn5cj9?bm=cps&src=saf
Mobilier 🛋️,Canapes,"Jiangxi Rainbow Furniture Co., Ltd",10,CHINE,20,Variable selon quantite,"ROHS, CE, ISO 9001",,+86 18172768183,https://offer.alibaba.com/cps/rfh6rsua?bm=cps&src=saf
Mobilier 🛋️,Canapes,"Guangzhou Wenjiasheng Network Technology Co., Ltd",10,CHINE,20,Variable selon quantite,,,+86 18883920880,https://offer.alibaba.com/cps/uq02pmaj?bm=cps&src=saf
Mobilier 🛋️,Canapes,"Anji Carlford Furniture Co., Ltd",50,CHINE,20,Variable selon quantite,,"BUT, CONFORAMA",+86 5725233605,https://offer.alibaba.com/cps/32arvu5t?bm=cps&src=saf
Mobilier 🛋️,Lit et literie,"Jiangxi Pinzhi Intelligent Home Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 15338365576,https://offer.alibaba.com/cps/1ca4vu4s?bm=cps&src=saf
Mobilier 🛋️,Lit et literie,"Zhangzhou Yijiaxing Furniture Co., Ltd",200,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13063152598,https://offer.alibaba.com/cps/c7nrkn3s?bm=cps&src=saf
Mobilier 🛋️,Lit et literie,"Kainice (xiamen) Smart Furniture Co., Ltd",50,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 18150395996,https://offer.alibaba.com/cps/soj8t2ss?bm=cps&src=saf
Mobilier 🛋️,Lit et literie,"Leon Home Furnishing Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 13824517900,https://offer.alibaba.com/cps/aa96vi5v?bm=cps&src=saf
Mobilier 🛋️,Lit et literie,"Foshan Leeboni Furniture Co.,Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 75722156459,https://offer.alibaba.com/cps/k8g2kkj3?bm=cps&src=saf
Mobilier 🛋️,Tables et chaises,"Fujian Jiansheng Furniture Group Co., Ltd",200,CHINE,20,Variable selon quantite,"ISO 9001, CE",,+86 15260599448,https://offer.alibaba.com/cps/te3unf2h?bm=cps&src=saf
Mobilier 🛋️,Tables et chaises,"Foshan Congling Furniture Co.,ltd",50,CHINE,20,Variable selon quantite,,,+86 13434859413,https://offer.alibaba.com/cps/oq091jmd?bm=cps&src=saf
Mobilier 🛋️,Tables et chaises,"Tianjin God-Source International Trade Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 13602130586,https://offer.alibaba.com/cps/husks6ka?bm=cps&src=saf
Mobilier 🛋️,Tables et chaises,"Hengshui Jiaxuan Qianxing Trading Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 15931373565,https://offer.alibaba.com/cps/egsjtgm8?bm=cps&src=saf
Mobilier 🛋️,Tables et chaises,"Foshan Ron Hospitality Supplies Co., Ltd",50,CHINE,20,Variable selon quantite,,,+86 18024141828,https://offer.alibaba.com/cps/g2m119b9?bm=cps&src=saf
Mobilier 🛋️,Meubles de cuisine,"Allure Cabinetry (Foshan) Co.,Ltd",Selon projet,CHINE,30,Variable selon quantite,CE,,+86 15302413730,https://offer.alibaba.com/cps/2p5ge441?bm=cps&src=saf
Mobilier 🛋️,Meubles de cuisine,"Foshan Kino Kitchen & Bath Technology Co., Ltd",Selon projet,CHINE,30,Variable selon quantite,"ROHS, CE",,+86 18688217413,https://offer.alibaba.com/cps/s8n3i1fi?bm=cps&src=saf
Mobilier 🛋️,Meubles de cuisine,Ais Smarti Llc,Selon projet,CHINE,30,Variable selon quantite,,BLUM,+86 13288279813,https://offer.alibaba.com/cps/qfrskl34?bm=cps&src=saf
Mobilier 🛋️,Meubles de cuisine,"Shouguang Sanyang Wood Industry Co., Ltd",Selon projet,CHINE,30,Variable selon quantite,ISO 9001,,+86 19853610026,https://offer.alibaba.com/cps/5dmnslih?bm=cps&src=saf
Mobilier 🛋️,Meubles de cuisine,"Yaman Cabinetry Foshan Co., Ltd",Selon projet,CHINE,30,Variable selon quantite,"ROHS, CE",,+86 13392795552,https://offer.alibaba.com/cps/abvpatj7?bm=cps&src=saf
Mobilier 🛋️,Meubles de salle de bain,"Fujian Fondlive Houseware Co., Ltd",200,CHINE,20,Variable selon quantite,,"BUT, CONFORAMA",+86 13950409686,https://offer.alibaba.com/cps/69p3osob?bm=cps&src=saf
Mobilier 🛋️,Meubles de salle de bain,"Shaoxing Como Sanitary Wares Co., Ltd",50,CHINE,20,Variable selon quantite,CE,BAUHAUS,+86 57589868219,https://offer.alibaba.com/cps/7v4ikmtb?bm=cps&src=saf
Mobilier 🛋️,Meubles de salle de bain,"Henan Sengao Sanitary Ware Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 15838272372,https://offer.alibaba.com/cps/kjd5qicv?bm=cps&src=saf
Mobilier 🛋️,Meubles de salle de bain,"Foshan Taoweicheng Building Materials Co., Ltd",50,CHINE,20,Variable selon quantite,"CE, ISO 9001, ROHS",,+86 15007580374,https://offer.alibaba.com/cps/jnp3lfeh?bm=cps&src=saf
Mobilier 🛋️,Meubles de salle de bain,"Changge Shitao Bathroom Co., Ltd",50,CHINE,20,Variable selon quantite,CE,,+86 16603823339,https://offer.alibaba.com/cps/ava34qjq?bm=cps&src=saf
Mobilier 🛋️,Tiny House / Prefab,Beijing Chengdong International Modular Housing Corporation,Variable,CHINE,Non applicable,Variable selon quantite,CE,,+86 18001125810,https://offer.alibaba.com/cps/1uqkc7pk?bm=cps&src=saf
Mobilier 🛋️,Tiny House / Prefab,"Shandong Yiwan New Material Technology Co., Ltd",Variable,CHINE,Non applicable,Variable selon quantite,,,+86 13256175760,https://offer.alibaba.com/cps/nu44e6s4?bm=cps&src=saf
Mobilier 🛋️,Tiny House / Prefab,"Henan Jinming Metal Material Co., Ltd",Variable,CHINE,Non applicable,Variable selon quantite,CE,,+86 18530002880,https://offer.alibaba.com/cps/72674p40?bm=cps&src=saf
Mobilier 🛋️,Tiny House / Prefab,"Shanghai Changxu International Trade Co., Ltd",Variable,CHINE,Non applicable,Variable selon quantite,ISO 9001,,+86 13918583984,https://offer.alibaba.com/cps/2iro0nip?bm=cps&src=saf
Mobilier 🛋️,Tiny House / Prefab,"Tianjin Quick Smart House Co., Ltd",Variable,CHINE,Non applicable,Variable selon quantite,CE,,+86 13042276762,https://offer.alibaba.com/cps/0aqrh2ge?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Papier / Carton,"Guangdong Sinoswiss Can Manufacturing Co., Ltd",1000,CHINE,20,Variable selon quantite,,"CHALI, INFINITUS",+86 13889932698,https://offer.alibaba.com/cps/g8uuh9sl?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Papier / Carton,"Wuhan Huaxia Solar Packaging Technology Co., Ltd",10 000,CHINE,20,Variable selon quantite,FSC,,+86 13476147300,https://offer.alibaba.com/cps/kphao9e1?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Papier / Carton,"Shenzhen Yongxin Package Products Co., Ltd",1000,CHINE,20,Variable selon quantite,FSC,"BIOTEX, TRITON",+86 13008845233,https://offer.alibaba.com/cps/qpa1c8qf?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Papier / Carton,"Shanghai Risen Packaging Co., Ltd",500,CHINE,20,Variable selon quantite,"ISO 9001, FSC",,+86 18516256753,https://offer.alibaba.com/cps/ad7or4n0?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Papier / Carton,Shenzhen Leader Display Pdts Ltd,100,CHINE,20,Variable selon quantite,"ROHS, FSC, CE",,+86 13418678020,https://offer.alibaba.com/cps/6heu4dq3?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Metal,"Shenzhen Xinhao Environmental Protection Packaging Material Co., Ltd",150,CHINE,20,Variable selon quantite,CE,,+86 18617236781,https://offer.alibaba.com/cps/70eh1bej?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Metal,"Fuzhou Tuniubaba Network Technology Co., Ltd",100,CHINE,20,Variable selon quantite,"FSC, ROHS",,+86 13850896268,https://offer.alibaba.com/cps/p05b1vip?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Metal,"Dongguan Yuyang Hardware Packing Product Co., Ltd",100,CHINE,20,Variable selon quantite,,,+86 13554820945,https://offer.alibaba.com/cps/3e8mqvo9?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Metal,"Dongguan Tinsmaker Co., Ltd",1000,CHINE,20,Variable selon quantite,"ISO 9001, ROHS, CE",,+86 18934137333,https://offer.alibaba.com/cps/31mdghe8?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Metal,"Jiangxi Youxuan Times Packaging Co., Ltd",100,CHINE,20,Variable selon quantite,,,+86 15307994891,https://offer.alibaba.com/cps/me59e074?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Verre,"Guangzhou Finspot Glass Co., Ltd",5000,CHINE,20,Variable selon quantite,CE,"GUERLAIN, ACQUA DI PARMA",+86 2086211856,https://offer.alibaba.com/cps/sh5d9j6m?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Verre,"Pingxiang Hongyao Glass Packaging Co., Ltd",500,CHINE,20,Variable selon quantite,,,+86 19079984819,https://offer.alibaba.com/cps/7h8j0obn?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Verre,"Jinan Wangda Import And Export Co., Ltd",10 000,CHINE,20,Variable selon quantite,"ISO 9001, CE",,+86 18553136161,https://offer.alibaba.com/cps/gcj89ejr?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Verre,"Guangzhou Yixin Glass Products Co., Ltd",3000,CHINE,20,Variable selon quantite,,,+86 18736328562,https://offer.alibaba.com/cps/kmhf1nom?bm=cps&src=saf
Emballage et packaging 🛍,Emballage Verre,"Jiangsu Capot Glass Products Co., Ltd",1000,CHINE,20,Variable selon quantite,,,+86 15189838753,https://offer.alibaba.com/cps/64nadh83?bm=cps&src=saf
Emballage et packaging 🛍,Etiquettes,"Zhejiang Lantai Paper Product Co., Ltd",1000,CHINE,20,Variable selon quantite,"FSC, CE",,+86 13088675888,https://offer.alibaba.com/cps/hemekgkv?bm=cps&src=saf
Emballage et packaging 🛍,Etiquettes,Dongguan Changan Zhiye Printing Factory,100,CHINE,20,Variable selon quantite,FSC,,+86 18926816849,https://offer.alibaba.com/cps/osh0f02p?bm=cps&src=saf
Emballage et packaging 🛍,Etiquettes,"Zhongshan Panda Packing Co., Ltd",500,CHINE,20,Variable selon quantite,FSC,BLACKSTONE,+86 15362124247,https://offer.alibaba.com/cps/t4ko8uu8?bm=cps&src=saf
Emballage et packaging 🛍,Etiquettes,Dongguan City Hekang Garment Accessories Company Limited,500,CHINE,20,Variable selon quantite,OEKO-TEX 100,,+86 18929450326,https://offer.alibaba.com/cps/ig4errfv?bm=cps&src=saf
Emballage et packaging 🛍,Etiquettes,"Guangzhou Langyin Network Technology Co., Ltd",100,CHINE,20,Variable selon quantite,,,+86 15500929731,https://offer.alibaba.com/cps/6ksocsp3?bm=cps&src=saf
Emballage et packaging 🛍,Papier bulles,Jiangxi Quanheng Material Technology Company Limited,100,CHINE,20,Variable selon quantite,"ROHS, CE",,+86 13767798703,https://offer.alibaba.com/cps/vo602i00?bm=cps&src=saf
Emballage et packaging 🛍,Papier bulles,"Shenzhen Hongdali Plastic Products Co., Ltd",100,CHINE,20,Variable selon quantite,CE,,+86 18128046927,https://offer.alibaba.com/cps/dktqnm8r?bm=cps&src=saf
Construction 🏗,Porte / Fenetre,"Shenyang Jinhualun Door Industry Co., Ltd",1,CHINE,30,Variable selon quantite,"ISO 9001, CE",,+86 17790999699,https://offer.alibaba.com/cps/hsf0bic4?bm=cps&src=saf
Construction 🏗,Porte / Fenetre,"Nanchang Zhuohong Fire Equipment Co., Ltd",2,CHINE,30,Variable selon quantite,"ISO 9001, CE",,+86 13755693131,https://offer.alibaba.com/cps/8al0h00j?bm=cps&src=saf
Construction 🏗,Porte / Fenetre,"Guangzhou Zhongtai Doors & Windows Co., Ltd",2,CHINE,30,Variable selon quantite,"ISO 9001, CE",,+86 13825037915,https://offer.alibaba.com/cps/nbh5l54u?bm=cps&src=saf
Construction 🏗,Porte / Fenetre,"Foshan Jingyu Metal Technology Co., Ltd",2,CHINE,30,Variable selon quantite,CE,,+86 13929114503,https://offer.alibaba.com/cps/skimgj6o?bm=cps&src=saf
Construction 🏗,Porte / Fenetre,"Yongkang Techtop Commercial And Trade Co., Ltd",50,CHINE,30,Variable selon quantite,CE,,+86 15657985300,https://offer.alibaba.com/cps/n63o5d10?bm=cps&src=saf
Construction 🏗,Carrelage,Foshan Bolande Industrial Company Limited,50,CHINE,Souvent sur stock,Variable selon quantite,"ISO 9001, CE",,+86 18688807880,https://offer.alibaba.com/cps/uf5th8cr?bm=cps&src=saf
Construction 🏗,Carrelage,"Foshan JBN Industrial Co., Ltd",50,CHINE,Souvent sur stock,Variable selon quantite,,,+86 13431617773,https://offer.alibaba.com/cps/lqdg4ntt?bm=cps&src=saf
Construction 🏗,Carrelage,"Foshan Hasin Building Materials Co., Ltd",50,CHINE,Souvent sur stock,Variable selon quantite,"ISO 9001, CE",,+86 13929973252,https://offer.alibaba.com/cps/lip02m32?bm=cps&src=saf
Construction 🏗,Carrelage,"Kewent Ceramics Co., Ltd",50,CHINE,Souvent sur stock,Variable selon quantite,CE,,+86 18566090080,https://offer.alibaba.com/cps/culona8p?bm=cps&src=saf
Construction 🏗,Carrelage,"Foshan Hilite Ceramics Co., Ltd",50,CHINE,Souvent sur stock,Variable selon quantite,CE,,+86 13923101129,https://offer.alibaba.com/cps/db0eiet7?bm=cps&src=saf
Construction 🏗,Bois,"Beijing Hanbo Technology Development Co., Ltd",200,CHINE,Souvent sur stock,Variable selon quantite,CE,,+86 13910797954,https://offer.alibaba.com/cps/mijskui7?bm=cps&src=saf
Construction 🏗,Bois,"Lisen Wood Industrial Shouguang Co., Ltd",100,CHINE,Souvent sur stock,Variable selon quantite,FSC,,+86 5365119661,https://offer.alibaba.com/cps/5ioc7u18?bm=cps&src=saf
Construction 🏗,Bois,"Shouguang Shuanglin Wood Co., Ltd",200,CHINE,Souvent sur stock,Variable selon quantite,FSC,,+86 15806468563,https://offer.alibaba.com/cps/fd8gelks?bm=cps&src=saf
Construction 🏗,Bois,"Qingdao Barefoot Construction Material Co., Ltd",200,CHINE,Souvent sur stock,Variable selon quantite,CE,,+86 13706347125,https://offer.alibaba.com/cps/k2hb81vc?bm=cps&src=saf
👕 INDE \/ PAKISTAN..,,A2Z Fashion,Vêtements femme,15,Inde,Sur mesure,Sur mesure,,NA,Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,ADM Denim,Jean,NA,Pakistan,Sur mesure,Sur mesure,"BSCI, WRAP, Better Cotton, Sedex, Cotton USA, Higg Index, GOTS, OCS, Oeko-Tex",NA,sales@admdenim.com
👕 INDE \/ PAKISTAN..,,AGI Denim,Jean,NA,Bangladesh,Sur mesure,Sur mesure,"Higg Index, Better Cotton, etc.",NA,info@agidenim.com
👕 INDE \/ PAKISTAN..,,Alok Industries,"Vêtements femme, Vêtements homme",NA,Inde,Sur mesure,Sur mesure,"GOTS, Oeko-Tex, Made in Green, Fairtrade, Eqyptian Cotton","Tesco, Abercrombie & Fitch, Levis, Tommy Hilfiger, Next, Marks & Spencers, Zara, Bershka etc.",garments@alokind.com
👕 INDE \/ PAKISTAN..,,Alpine Apparels,"Sacs à main, ceintures, gants et petite maroquinerie en cuir.",NA,Inde,Sur mesure,Sur mesure,"ISO 9001, BSCI, GSV, AEO","Ralph Lauren, ASOS, Urban Outfitters, Metarina Duck, All Saints, Anthropologie et Diesel.",contact@alpineapparels.com
👕 INDE \/ PAKISTAN..,,Anata,"Vêtements femme, Vêtements homme",NA,Bangladesh,Sur mesure,Sur mesure,"RCS 100, OCS 100, GOTS, BSCI","Zara, Calvin Klein Jeans, GAP, Tommy Hilfiger, Primark, River Islet, American Eagle, Levis, H&M",info@ananta-bd.com
👕 INDE \/ PAKISTAN..,,Anis Apparel,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,"WRAP, BSCI, Inditex, Sedex, GOTS, OCS, RCS, GRS, Okeo-Tex, Inditex, Mango, BCI etc.","Bershka, Mango, New Look, Pull & Bear, Springfield, Zara, Woolworths, Terranova,",Formulaire sur leur site
👕 INDE \/ PAKISTAN..,,Apparel Zone,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,NA,INFO@MYAPPARELZONE.COM
👕 INDE \/ PAKISTAN..,,Artistic Apparels,"Bas, shorts, hauts pour enfants, hommes et femmes",NA,Pakistan,Sur mesure,Sur mesure,"Amfori, BSCI, Higg Index, SMETA, WRAP, GOTS, GRS, RCS, OCS 100, OCS Blended etc.","Pull & Bear, H&M, Zara, Next, New Look, Mango, Stradivarius, River Islet, Inditex, lefties etc.",info@artisticapparels.com
👕 INDE \/ PAKISTAN..,,Arvind,"Jeans, tissus, tricots, voiles",NA,Inde,Sur mesure,Sur mesure,BCI,"Calvin Klein, Carhartt, Tommy Hilfiger, Ed Hardy.",info@arvind.in
👕 INDE \/ PAKISTAN..,,Asian Apparels Ltd.,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"Better work, Sedex, BSCI, GIZ etc.",NA,admin@asianapparels.com
👕 INDE \/ PAKISTAN..,,Axen Apparel,"Streetwear, Vêtements fashion, Vêtements de sport, Vêtements d'équipe et vêtements chauffés par batterie",NA,Pakistan,Sur mesure,Sur mesure,,NA,opportunity@axenapparel.com
👕 INDE \/ PAKISTAN..,,AZ Apparel,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Pakistan,Sur mesure,Sur mesure,,"Pull & bear, Mango, Bershka, Zara, Forever, Playboy, Stradivarius, Missguided etc.",marketing@azapparel.com
👕 INDE \/ PAKISTAN..,,Baraka Textiles,Textiles + Vêtements,NA,Pakistan,Sur mesure,Sur mesure,,NA,info@barakatextiles.com
👕 INDE \/ PAKISTAN..,,Beacon Impex,"Vêtements proche du corps, vêtements de nuit et vêtements décontractés",NA,Pakistan,Sur mesure,Sur mesure,,"Zara, Quiksilver, Lee Cooper, Matalan, Levis, Marks & Spencers, Calvin Klein, Hugo Boss etc.",info@beaconimpex.com
👕 INDE \/ PAKISTAN..,,Beximco,"Vêtements femme, Vêtements homme, Vêtements enfant",NA,Bangladesh,Sur mesure,Sur mesure,"BSCI, Oeko-tex, Sedex, GOTS, OCS Blended, ISO 9001, ISO 14001, RCS, WRAP etc.","Amazon, Bershka, Walmart, Target, Mens Warehouse etc.",enquiry@beximtex.com
